,CIK,end_date,Name,CUSIP,Market value,Share,symbol,amend_x,period_focus_x,fiscal_year_x,doc_type_x,revenues_x,op_income_x,net_income_x,eps_basic_x,eps_diluted_x,dividend_x,assets_x,cur_assets_x,cur_liab_x,cash_x,equity_x,cash_flow_op_x,cash_flow_inv_x,cash_flow_fin_x
2290,1061768,201512,VERITIV CORP,923454102,104519,2885682,VRTV,FALSE,FY,2015,10-K,8717700000,78600000,26700000,1.67,1.67,0,2476900000,1925200000,814200000,54400000,530100000,113000000,-44100000,-70400000
2291,1061768,201803,VERITIV CORP,923454102,149916,3824385,VRTV,FALSE,Q1,2018,10-Q,2101000000,-18900000,-15800000,-1,-1,0,2700900000,2093100000,862000000,70800000,537700000,-21700000,-9600000,21300000
2292,1061768,201903,VERITIV CORP,923454102,93816,3564439,VRTV,,,,,,,,,,,,,,,,,,
2293,1061768,201412,VERITIV CORP,923454102,120037,2314193,VRTV,FALSE,FY,2014,10-K,7406500000,-6400000,-19600000,-1.61,-1.61,0,2574500000,1959100000,851100000,57600000,512500000,5000000,19900000,23000000
2294,1061768,201506,VERITIV CORP,923454102,90499,2482157,VRTV,FALSE,Q2,2015,10-Q,2159300000,15700000,4300000,0.27,0.27,0,2530800000,1928500000,875200000,79400000,510100000,124400000,-22400000,-80800000
2295,1061768,201409,VERITIV CORP,923454102,118286,2362885,VRTV,FALSE,Q3,2014,10-Q,2390300000,-17000000,-14000000,-0.88,-0.88,0,2666700000,2027400000,935600000,61000000,568000000,28500000,36400000,-10800000
2296,1061768,201509,VERITIV CORP,923454102,104112,2795693,VRTV,FALSE,Q3,2015,10-Q,2219800000,32100000,14500000,0.91,0.91,0,2542900000,1957000000,901800000,53500000,521500000,130500000,-34000000,-99200000
2297,1061768,201609,VERITIV CORP,923454102,152737,3044385,VRTV,FALSE,Q3,2016,10-Q,2126600000,23000000,5600000,0.35,0.34,0,2507400000,1970500000,858500000,59200000,554600000,59900000,-24700000,-30400000
2298,1061768,201709,VERITIV CORP,923454102,99246,3053724,VRTV,FALSE,Q3,2017,10-Q,2116800000,-10500000,-14300000,-0.91,-0.91,0,2775100000,2152700000,912000000,76500000,535700000,-17700000,-147700000,171200000
2299,1061768,201812,VERITIV CORP,923454102,89004,3564439,VRTV,,,,,,,,,,,,,,,,,,
2300,1061768,201706,VERITIV CORP,923454102,136997,3044385,VRTV,FALSE,Q2,2017,10-Q,2028900000,-8800000,-9100000,-0.58,-0.58,0,2483100000,1960800000,805900000,55300000,543700000,-3900000,-10200000,-1000000
2301,1061768,201712,VERITIV CORP,923454102,105239,3641485,VRTV,FALSE,FY,2017,10-K,8364700000,21200000,-13300000,-0.85,-0.85,0,2708400000,2114100000,907400000,80300000,549700000,36600000,-126200000,99200000
2302,1061768,201603,VERITIV CORP,923454102,113434,3044385,VRTV,FALSE,Q1,2016,10-Q,2019800000,15500000,3300000,0.21,0.21,0,2427200000,1884500000,813200000,47700000,539000000,74500000,-7900000,-73900000
2303,1061768,201606,VIASAT INC,92552V100,823466,11533137,VSAT,FALSE,Q1,2017,10-Q,363130000,7778000,1855000,0.04,0.04,0,2491249000,518886000,251307000,47252000,1167954000,62118000,-142084000,85310000
2304,1061768,201612,VIASAT INC,92552V100,871332,13158137,VSAT,FALSE,Q3,2017,10-Q,380630000,7591000,4243000,0.08,0.08,0,2883080000,751724000,278555000,284943000,1716642000,312679000,-463413000,393960000
2305,1061768,201403,VIASAT INC,92552V100,786773,11395900,VSAT,FALSE,Q3,2014,10-Q,332555000,1524000,-5993000,-0.13,-0.13,0,1929408000,519758000,269669000,41362000,938132000,134906000,-280473000,81160000
2306,1061768,201503,VIASAT INC,92552V100,687490,11533137,VSAT,FALSE,Q3,2015,10-Q,339553000,18178000,14811000,0.31,0.31,0,2153324000,577145000,269333000,97644000,1024198000,271433000,-366555000,134747000
2307,1061768,201806,VIASAT INC,92552V100,902472,13732068,VSAT,,,,,,,,,,,,,,,,,,
2308,1061768,201703,VIASAT INC,92552V100,839752,13158137,VSAT,FALSE,FY,2017,10-K,1559337000,36459000,23767000,0.45,0.45,0,2954653000,614856000,325517000,130098000,1737931000,411298000,-715005000,392784000
2309,1061768,201809,VIASAT INC,92552V100,878166,13732068,VSAT,,,,,,,,,,,,,,,,,,
2310,1061768,201406,VIASAT INC,92552V100,668461,11533137,VSAT,FALSE,FY,2014,10-K,1351462000,3299000,-9446000,-0.21,-0.21,0,1960115000,531621000,274826000,58347000,946635000,205140000,-354486000,101827000
2311,1061768,201512,VIASAT INC,92552V100,703637,11533137,VSAT,TRUE,Q3,2016,10-Q,347759000,10385000,9747000,0.2,0.2,0,2336058000,580708000,248944000,63864000,1114147000,219490000,-339605000,131713000
2312,1061768,201312,VIASAT INC,92552V100,697244,11129200,VSAT,FALSE,Q2,2014,10-Q,353881000,-510000,1897000,0.04,0.04,0,1899553000,530538000,283336000,67103000,944198000,102754000,-184740000,43291000
2313,1061768,201803,VIASAT INC,92552V100,897613,13658137,VSAT,FALSE,FY,2018,10-K,1594625000,-92187000,-67305000,-1.15,-1.15,0,3414109000,612553000,466457000,71446000,1848007000,358633000,-584487000,165776000
2314,1061768,201903,VIASAT INC,92552V100,1064235,13732068,VSAT,,,,,,,,,,,,,,,,,,
2315,1061768,201412,VIASAT INC,92552V100,726934,11533137,VSAT,FALSE,Q2,2015,10-Q,358758000,46456000,23947000,0.51,0.5,0,2014764000,525742000,245266000,41929000,1001801000,158494000,-217906000,43131000
2316,1061768,201506,VIASAT INC,92552V100,694987,11533137,VSAT,FALSE,FY,2015,10-K,1382535000,83144000,40363000,0.86,0.84,0,2158378000,548746000,268257000,52263000,1043733000,349516000,-476554000,121464000
2317,1061768,201506,VIASAT INC,92552V100,694987,11533137,VSAT,FALSE,Q1,2016,10-Q,344378000,9414000,2608000,0.05,0.05,0,2202996000,569606000,227344000,42494000,1074955000,17986000,-86712000,58759000
2318,1061768,201409,VIASAT INC,92552V100,635707,11533137,VSAT,FALSE,Q1,2015,10-Q,319471000,-1169000,-5944000,-0.13,-0.13,0,2056280000,541018000,253044000,58140000,967659000,46911000,-154296000,107031000
2319,1061768,201509,VIASAT INC,92552V100,741465,11533137,VSAT,FALSE,Q2,2016,10-Q,353330000,13826000,4936000,0.1,0.1,0,2245799000,584118000,252377000,46406000,1097099000,107498000,-173613000,60244000
2320,1061768,201609,VIASAT INC,92552V100,860949,11533137,VSAT,FALSE,Q2,2017,10-Q,399158000,18414000,11019000,0.22,0.22,0,2583235000,528705000,284190000,51275000,1199967000,191627000,-299112000,116875000
2321,1061768,201309,VIASAT INC,92552V100,700040,11000000,VSAT,,,,,,,,,,,,,,,,,,
2322,1061768,201306,VIASAT INC,92552V100,786060,11000000,VSAT,FALSE,Q1,2014,10-Q,321102000,3424000,-1834000,-0.04,-0.04,0,1837271000,530319000,268589000,79682000,929961000,53822000,-87206000,7432000
2323,1061768,201709,VIASAT INC,92552V100,846331,13158137,VSAT,FALSE,Q2,2018,10-Q,393074000,-15860000,-13689000,-0.24,-0.24,0,3288221000,748375000,330997000,242708000,1847773000,185826000,-243596000,169797000
2324,1061768,201812,VIASAT INC,92552V100,809505,13732068,VSAT,,,,,,,,,,,,,,,,,,
2325,1061768,201706,VIASAT INC,92552V100,871069,13158137,VSAT,FALSE,Q1,2018,10-Q,380044000,-17950000,-9039000,-0.16,-0.16,0,3078714000,619746000,307545000,160556000,1830436000,153654000,-128073000,4942000
2326,1061768,201712,VIASAT INC,92552V100,984887,13158137,VSAT,FALSE,Q3,2018,10-Q,381837000,-25326000,-24631000,-0.42,-0.42,0,3315607000,648273000,386579000,161821000,1835052000,282595000,-409611000,157944000
2327,1061768,201603,VIASAT INC,92552V100,847455,11533137,VSAT,FALSE,FY,2016,10-K,1417431000,41119000,21741000,0.45,0.44,0,2405846000,523334000,279989000,42088000,1134424000,296937000,-456285000,149122000
2328,1061768,201606,VMWARE INC,928563402,128899,2252694,VMW,FALSE,Q2,2016,10-Q,1693000000,323000000,265000000,0.62,0.62,0,16484000000,10143000000,4126000000,2991000000,8636000000,1297000000,-776000000,-23000000
2329,1061768,201609,VMWARE INC,928563402,117645,1603889,VMW,FALSE,Q3,2016,10-Q,1778000000,381000000,319000000,0.76,0.75,0,15869000000,9555000000,4032000000,2654000000,8134000000,1917000000,-752000000,-1004000000
2330,1061768,201603,VMWARE INC,928563402,117838,2252694,VMW,FALSE,Q1,2016,10-Q,1589000000,192000000,161000000,0.38,0.38,0,15836000000,9494000000,3909000000,2785000000,8271000000,720000000,-456000000,28000000
2331,1061768,201612,AMERISOURCEBERGEN CORP,3.07E+108,39288,502474,ABC,FALSE,Q1,2017,10-Q,38169265000,399987000,247246000,1.13,1.11,0.365,33919272000,23078756000,25542758000,1791134000,2116557000,-430355000,-156857000,-363486000
2332,1061768,201806,AMERISOURCEBERGEN CORP,3.07E+108,159759,1873565,ABC,FALSE,Q3,2018,10-Q,43142309000,389195000,275809000,1.26,1.25,0.38,38309592000,26404401000,28099671000,2388928000,3275932000,746043000,-1025872000,233642000
2333,1061768,201703,AMERISOURCEBERGEN CORP,3.07E+108,44469,502474,ABC,FALSE,Q2,2017,10-Q,37147402000,624981000,411473000,1.89,1.86,0.365,34397013000,23493921000,25531426000,2404433000,2529292000,368384000,-269474000,-436309000
2334,1061768,201809,AMERISOURCEBERGEN CORP,3.07E+108,253702,2751056,ABC,FALSE,FY,2018,10-K,1.6794E+11,1443685000,1658405000,7.61,7.53,1.52,37669838000,25894372000,27869687000,2492516000,3049961000,1411388000,-1111114000,-242873000
2335,1061768,201803,AMERISOURCEBERGEN CORP,3.07E+108,113557,1317216,ABC,FALSE,Q2,2018,10-Q,41033858000,481420000,287455000,1.31,1.29,0.38,38395732000,26397211000,28094404000,2091359000,3363596000,-77242000,-935422000,668908000
2336,1061768,201903,AMERISOURCEBERGEN CORP,3.07E+108,191190,2404299,ABC,,,,,,,,,,,,,,,,,,
2337,1061768,201709,AMERISOURCEBERGEN CORP,3.07E+108,15627,188850,ABC,FALSE,FY,2017,10-K,1.53144E+11,1060342000,364484000,1.67,1.64,1.46,35316470000,24303299000,26818165000,2435115000,2064461000,1504138000,-498041000,-1312814000
2338,1061768,201812,AMERISOURCEBERGEN CORP,3.07E+108,149864,2014299,ABC,,,,,,,,,,,,,,,,,,
2339,1061768,201712,AMERISOURCEBERGEN CORP,3.07E+108,131722,1434565,ABC,FALSE,Q1,2018,10-Q,40466332000,418973000,861853000,3.95,3.9,0.38,36361510000,25296432000,26740291000,3037747000,2874582000,10326000,-142323000,734629000
2340,1061768,201612,CARDINAL HEALTH INC,14149Y108,74129,1030000,CAH,FALSE,Q2,2017,10-Q,33150000000,542000000,324000000,1.02,,0.4489,35021000000,23153000000,21014000000,1881000000,6341000000,658000000,-237000000,-886000000
2341,1061768,201806,CARDINAL HEALTH INC,14149Y108,249033,5100000,CAH,FALSE,FY,2018,10-K,1.36809E+11,126000000,256000000,0.82,0.81,1.85,39951000000,24553000000,22893000000,1763000000,6059000000,2768000000,-5608000000,-2276000000
2342,1061768,201703,CARDINAL HEALTH INC,14149Y108,83997,1030000,CAH,FALSE,Q3,2017,10-Q,31821000000,605000000,381000000,1.21,,0.4489,34174000000,22283000000,19796000000,1368000000,6665000000,460000000,-429000000,-1014000000
2343,1061768,201809,CARDINAL HEALTH INC,14149Y108,255878,4738485,CAH,FALSE,Q1,2019,10-Q,35213000000,816000000,593000000,1.95,,0.4763,40011000000,24445000000,23057000000,2045000000,5913000000,365000000,679000000,-764000000
2344,1061768,201803,CARDINAL HEALTH INC,14149Y108,319668,5100000,CAH,FALSE,Q3,2018,10-Q,33633000000,546000000,255000000,0.81,,0.4624,41031000000,23513000000,21427000000,2175000000,7538000000,2214000000,-5468000000,-1467000000
2345,1061768,201709,CARDINAL HEALTH INC,14149Y108,169308,2530000,CAH,FALSE,Q1,2018,10-Q,32641000000,262000000,115000000,0.36,,0.4624,41940000000,23725000000,22407000000,1181000000,6695000000,1181000000,-6144000000,-744000000
2346,1061768,201812,CARDINAL HEALTH INC,14149Y108,65457,1467652,CAH,,,,,,,,,,,,,,,,,,
2347,1061768,201706,CARDINAL HEALTH INC,14149Y108,158178,2030000,CAH,FALSE,FY,2017,10-K,1.29976E+11,2120000000,1294000000,4.06,4.03,1.8,40112000000,28345000000,21221000000,6879000000,6828000000,1184000000,-405000000,3746000000
2348,1061768,201712,CARDINAL HEALTH INC,14149Y108,312477,5100000,CAH,FALSE,Q2,2018,10-Q,35186000000,399000000,1053000000,3.35,,0.4624,42905000000,25188000000,23125000000,1249000000,7619000000,1460000000,-6249000000,-830000000
2349,1061768,201612,CENTENNIAL RESOURCE DEV INC,15136A102,43567,2407153,CDEV,FALSE,FY,2016,10-K,3815000,,1666000,0.01,0.01,0,2651642000,151326000,91461000,134083000,2552935000,9410000,-1749733000,1874268000
2350,1061768,201703,CENTENNIAL RESOURCE DEV INC,15136A102,41663,2407153,CDEV,FALSE,Q1,2017,10-Q,61097000,7192000,8698000,0.04,0.04,0,2653756000,81056000,79919000,54874000,2566252000,19248000,-98420000,-37000
2351,1061768,201709,CENTENNIAL RESOURCE DEV INC,15136A102,42086,2407153,CDEV,FALSE,Q3,2017,10-Q,111611000,26545000,14447000,0.06,0.06,0,3274612000,59275000,136945000,2581000,2946037000,137150000,-766754000,498102000
2352,1061768,201706,CENTENNIAL RESOURCE DEV INC,15136A102,36743,2407153,CDEV,FALSE,Q2,2017,10-Q,91064000,23254000,20762000,0.09,0.09,0,3098569000,38756000,119693000,0,2925952000,93140000,-595325000,368102000
2353,1061768,201612,COLONY CAP INC,19624R106,140920,6959017,CLNY,FALSE,FY,2016,10-K,398542000,,38857000,0.21,0.21,0,850627000,,,131666000,185665000,168749000,-383193000,261940000
2354,1061768,201609,COLONY CAP INC,19624R106,81049,4445936,CLNY,,,,,,,,,,,,,,,,,,
2355,1061768,201903,MCKESSON CORP,58155Q103,329525,2815011,MCK,,,,,,,,,,,,,,,,,,
2356,1061768,201612,NORTHSTAR ASSET MGMT GROUP I,66705Y104,279079,18705000,NSAM,,,,,,,,,,,,,,,,,,
2357,1061768,201609,NORTHSTAR ASSET MGMT GROUP I,66705Y104,128184,9913654,NSAM,FALSE,Q3,2016,10-Q,95502000,,23791000,0.13,0.13,0.1,846330000,,,85593000,211347000,84093000,-380210000,297389000
2358,1061768,201612,NORTHSTAR RLTY FIN CORP,66704R803,220844,14577134,NRF,,,,,,,,,,,,,,,,,,
2359,1061768,201609,NORTHSTAR RLTY FIN CORP,66704R803,72412,5498261,NRF,FALSE,Q3,2016,10-Q,165060000,,-100351000,-0.56,-0.56,0.4,13364889000,,,725360000,3375022000,257810000,1071921000,-828307000
2361,1061768,201612,SABAN CAP ACQUISITION CORP,78516C114,1105,1163250,SCACU,FALSE,FY,2016,10-K,,,,,,0,251047116,951163,86587,787889,5000001,-439142,-250000000,251227031
2362,1061768,201612,SABAN CAP ACQUISITION CORP,78516C106,23265,2326500,SCACU,FALSE,FY,2016,10-K,,,,,,0,251047116,951163,86587,787889,5000001,-439142,-250000000,251227031
2363,1061768,201806,SABAN CAP ACQUISITION CORP,78516C114,1396,1163250,SCACU,FALSE,Q2,2018,10-Q,957034,,-543439,-0.06,-0.06,0,253556917,156131,1943947,133491,5000001,-641467,,573956
2364,1061768,201806,SABAN CAP ACQUISITION CORP,78516C106,23451,2326500,SCACU,FALSE,Q2,2018,10-Q,957034,,-543439,-0.06,-0.06,0,253556917,156131,1943947,133491,5000001,-641467,,573956
2365,1061768,201703,SABAN CAP ACQUISITION CORP,78516C114,1570,1163250,SCACU,FALSE,Q1,2017,10-Q,210968,,-11544,-0.01,-0.01,0,251071057,764137,122073,628052,5000001,-159588,,-249
2366,1061768,201703,SABAN CAP ACQUISITION CORP,78516C114,1570,1163250,SCACU,TRUE,Q1,2017,10-Q,210968,,-11544,-0.01,-0.01,0,251071057,764137,122073,628052,5000001,-159588,,-249
2367,1061768,201703,SABAN CAP ACQUISITION CORP,78516C106,23242,2326500,SCACU,FALSE,Q1,2017,10-Q,210968,,-11544,-0.01,-0.01,0,251071057,764137,122073,628052,5000001,-159588,,-249
2368,1061768,201703,SABAN CAP ACQUISITION CORP,78516C106,23242,2326500,SCACU,TRUE,Q1,2017,10-Q,210968,,-11544,-0.01,-0.01,0,251071057,764137,122073,628052,5000001,-159588,,-249
2369,1061768,201809,SABAN CAP ACQUISITION CORP,78516C114,1280,1163250,SCACU,FALSE,Q3,2018,10-Q,1121940,,-3594565,-0.26,-0.26,0,215628292,256894,6761216,254275,5000001,-1050996,39151329,-38047060
2370,1061768,201809,SABAN CAP ACQUISITION CORP,78516C106,23567,2326500,SCACU,FALSE,Q3,2018,10-Q,1121940,,-3594565,-0.26,-0.26,0,215628292,256894,6761216,254275,5000001,-1050996,39151329,-38047060
2371,1061768,201803,SABAN CAP ACQUISITION CORP,78516C114,1512,1163250,SCACU,FALSE,Q1,2018,10-Q,721956,,280922,0,0,0,253069802,626050,913393,579701,5000001,-155688,,534387
2372,1061768,201803,SABAN CAP ACQUISITION CORP,78516C106,23125,2326500,SCACU,FALSE,Q1,2018,10-Q,721956,,280922,0,0,0,253069802,626050,913393,579701,5000001,-155688,,534387
2373,1061768,201609,SABAN CAP ACQUISITION CORP,78516C205,23451,2326500,SCACU,FALSE,Q3,2016,10-Q,0,,-149814,-0.04,-0.04,0,251155557,1155557,109271,1120387,5000006,-145194,-250000000,251265581
2374,1061768,201709,SABAN CAP ACQUISITION CORP,78516C114,1373,1163250,SCACU,FALSE,Q3,2017,10-Q,510478,,337651,0,0,0,251619539,466842,122848,382686,5000001,-400330,,-4873
2375,1061768,201709,SABAN CAP ACQUISITION CORP,78516C106,23381,2326500,SCACU,FALSE,Q3,2017,10-Q,510478,,337651,0,0,0,251619539,466842,122848,382686,5000001,-400330,,-4873
2376,1061768,201812,SABAN CAP ACQUISITION CORP,78516C114,698,1163250,SCACU,,,,,,,,,,,,,,,,,,
2377,1061768,201706,SABAN CAP ACQUISITION CORP,78516C114,1454,1163250,SCACU,FALSE,Q2,2017,10-Q,335299,,210081,0.01,0.01,0,251223561,581342,64496,472773,5000001,-310267,,-4849
2378,1061768,201706,SABAN CAP ACQUISITION CORP,78516C106,23265,2326500,SCACU,FALSE,Q2,2017,10-Q,335299,,210081,0.01,0.01,0,251223561,581342,64496,472773,5000001,-310267,,-4849
2379,1061768,201712,SABAN CAP ACQUISITION CORP,78516C114,1442,1163250,SCACU,FALSE,FY,2017,10-K,1625844,,914982,0.02,0.02,0,251985745,263949,110258,201002,5000001,-585516,,-1371
2380,1061768,201712,SABAN CAP ACQUISITION CORP,78516C106,23102,2326500,SCACU,FALSE,FY,2017,10-K,1625844,,914982,0.02,0.02,0,251985745,263949,110258,201002,5000001,-585516,,-1371
2381,1061768,201612,SYNCHRONY FINL,87165B103,749520,20665000,SYF,FALSE,FY,2016,10-K,344000000,,2251000000,2.71,2.71,0.26,90207000000,,,832000000,14196000000,6823000000,-13320000000,3493000000
2382,1061768,201806,SYNCHRONY FINL,87165B103,977868,29295030,SYF,FALSE,Q2,2018,10-Q,63000000,,696000000,0.93,0.92,0.15,99122000000,,,15675000000,14458000000,4081000000,-2274000000,2266000000
2383,1061768,201703,SYNCHRONY FINL,87165B103,605910,17665000,SYF,FALSE,Q1,2017,10-Q,93000000,,499000000,0.61,0.61,0.13,89050000000,,,11392000000,14363000000,1750000000,1420000000,-1099000000
2384,1061768,201809,SYNCHRONY FINL,87165B103,507627,16332929,SYF,FALSE,Q3,2018,10-Q,63000000,,671000000,0.91,0.91,0.21,1.04545E+11,,,12068000000,13996000000,6766000000,-12751000000,6439000000
2385,1061768,201803,SYNCHRONY FINL,87165B103,982262,29295030,SYF,FALSE,Q1,2018,10-Q,75000000,,640000000,0.84,0.83,0.15,95559000000,,,13044000000,14356000000,1915000000,755000000,-313000000
2386,1061768,201903,SYNCHRONY FINL,87165B103,454912,14260557,SYF,,,,,,,,,,,,,,,,,,
2387,1061768,201609,SYNCHRONY FINL,87165B103,491820,17565000,SYF,FALSE,Q3,2016,10-Q,84000000,,604000000,0.73,0.73,0.13,87159000000,,,13588000000,13981000000,4787000000,-5151000000,1627000000
2388,1061768,201709,SYNCHRONY FINL,87165B103,909611,29295030,SYF,FALSE,Q3,2017,10-Q,76000000,,555000000,0.7,0.7,0.15,92548000000,,,13915000000,14402000000,6446000000,-2248000000,396000000
2389,1061768,201812,SYNCHRONY FINL,87165B103,341426,14553557,SYF,,,,,,,,,,,,,,,,,,
2390,1061768,201706,SYNCHRONY FINL,87165B103,873578,29295030,SYF,FALSE,Q2,2017,10-Q,57000000,,496000000,0.62,0.61,0.13,91140000000,,,12020000000,14332000000,3518000000,-960000000,141000000
2391,1061768,201712,SYNCHRONY FINL,87165B103,1131081,29295030,SYF,FALSE,FY,2017,10-K,288000000,,1935000000,2.43,2.42,0.56,95808000000,,,1449000000,14234000000,8916000000,-9410000000,2775000000
2392,1061768,201612,TRILOGY METALS INC NEW,89621C105,5339,10600758,TMQ,FALSE,FY,2016,10-K,51000,,-4862000,0.08,0.08,0,46747000,15649000,,7340000,46154000,-8692000,-78000,-29000
2393,1061768,201612,TRILOGY METALS INC NEW,89621C105,5339,10600758,TMQ,FALSE,FY,2016,10-K,51000,,-4862000,0.08,0.08,0,46747000,15649000,,7340000,46154000,-8692000,-78000,-29000
2394,1061768,201806,TRILOGY METALS INC NEW,89621C105,23165,13050758,TMQ,FALSE,Q2,2018,10-Q,,,-3664000,-0.03,-0.03,0,69626000,38631000,2567000,37469000,47059000,-6566000,11702000,26931000
2395,1061768,201806,TRILOGY METALS INC NEW,89621C105,23165,13050758,TMQ,FALSE,Q2,2018,10-Q,,,-3664000,-0.03,-0.03,0,69626000,38631000,2567000,37469000,47059000,-6566000,11702000,26931000
2396,1061768,201703,TRILOGY METALS INC NEW,89621C105,5797,10600758,TMQ,FALSE,Q1,2017,10-Q,,,-2996000,0.03,0.03,0,43884000,12920000,,6447000,43463000,-1442000,639000,-90000
2397,1061768,201703,TRILOGY METALS INC NEW,89621C105,5797,10600758,TMQ,FALSE,Q1,2017,10-Q,,,-2996000,0.03,0.03,0,43884000,12920000,,6447000,43463000,-1442000,639000,-90000
2398,1061768,201809,TRILOGY METALS INC NEW,89621C105,26006,13050758,TMQ,FALSE,Q3,2018,10-Q,,,-9920000,0.08,0.08,0,62121000,31171000,3964000,30468000,37357000,-14592000,12725000,26945000
2399,1061768,201809,TRILOGY METALS INC NEW,89621C105,26006,13050758,TMQ,FALSE,Q3,2018,10-Q,,,-9920000,0.08,0.08,0,62121000,31171000,3964000,30468000,37357000,-14592000,12725000,26945000
2400,1061768,201803,TRILOGY METALS INC NEW,89621C105,13408,10600758,TMQ,FALSE,Q1,2018,10-Q,,,-2946000,-0.03,-0.03,0,45101000,14071000,1460000,12146000,23641000,-4331000,11061000,0
2401,1061768,201803,TRILOGY METALS INC NEW,89621C105,13408,10600758,TMQ,FALSE,Q1,2018,10-Q,,,-2946000,-0.03,-0.03,0,45101000,14071000,1460000,12146000,23641000,-4331000,11061000,0
2402,1061768,201903,TRILOGY METALS INC NEW,89621C105,31991,13050758,TMQ,,,,,,,,,,,,,,,,,,
2403,1061768,201609,TRILOGY METALS INC NEW,89621C105,5804,10600758,TMQ,FALSE,Q3,2016,10-Q,,,-4255000,-0.04,-0.04,0,44202000,13381000,,9227000,43348000,-3582000,-116000,
2404,1061768,201609,TRILOGY METALS INC NEW,89621C105,5804,10600758,TMQ,FALSE,Q3,2016,10-Q,,,-4255000,-0.04,-0.04,0,44202000,13381000,,9227000,43348000,-3582000,-116000,
2405,1061768,201709,TRILOGY METALS INC NEW,89621C105,9976,10600758,TMQ,FALSE,Q3,2017,10-Q,,,-8992000,-0.09,-0.09,0,47048000,15981000,4759000,10205000,32289000,-9067000,11971000,-90000
2406,1061768,201709,TRILOGY METALS INC NEW,89621C105,9976,10600758,TMQ,FALSE,Q3,2017,10-Q,,,-8992000,-0.09,-0.09,0,47048000,15981000,4759000,10205000,32289000,-9067000,11971000,-90000
2407,1061768,201812,TRILOGY METALS INC NEW,89621C105,22494,13050758,TMQ,,,,,,,,,,,,,,,,,,
2408,1061768,201706,TRILOGY METALS INC NEW,89621C105,6697,10600758,TMQ,FALSE,Q2,2017,10-Q,,,-2390000,-0.02,-0.02,0,52376000,21347000,1200000,14529000,41176000,-3586000,10865000,-90000
2409,1061768,201706,TRILOGY METALS INC NEW,89621C105,6697,10600758,TMQ,FALSE,Q2,2017,10-Q,,,-2390000,-0.02,-0.02,0,52376000,21347000,1200000,14529000,41176000,-3586000,10865000,-90000
2410,1061768,201712,TRILOGY METALS INC NEW,89621C105,11496,10600758,TMQ,FALSE,FY,2017,10-K,,,-21104000,0.2,0.2,0,40279000,9214000,4249000,5391000,25665000,-15411000,13544000,-90000
2411,1061768,201712,TRILOGY METALS INC NEW,89621C105,11496,10600758,TMQ,FALSE,FY,2017,10-K,,,-21104000,0.2,0.2,0,40279000,9214000,4249000,5391000,25665000,-15411000,13544000,-90000
2412,1061768,201403,ALON USA PARTNERS LP,02052T109,5484,329188,ALDW,FALSE,Q1,2014,10-Q,856460000,54038000,42241000,0.68,0.68,0,884595000,377898000,323699000,168348000,,45267000,-18627000,-11875000
2413,1061768,201503,ALON USA PARTNERS LP,02052T109,17452,954188,ALDW,FALSE,Q1,2015,10-Q,542442000,48535000,36451000,0.58,0.58,0,776652000,252211000,263594000,110387000,,27087000,-3805000,-19220000
2414,1061768,201406,ALON USA PARTNERS LP,02052T109,5902,329188,ALDW,FALSE,Q2,2014,10-Q,725852000,19010000,7802000,0.12,0.12,0,812323000,269035000,286381000,81099000,,45232000,-36886000,-80830000
2415,1061768,201312,ALON USA PARTNERS LP,02052T109,5484,329188,ALDW,FALSE,FY,2013,10-K,3430287000,178677000,136222000,2.18,,0,849924000,345773000,327766000,153583000,,216337000,-29626000,-99129000
2416,1061768,201412,ALON USA PARTNERS LP,02052T109,12319,954188,ALDW,FALSE,FY,2014,10-K,3221373000,217979000,169135000,2.71,,0,770246000,238661000,243222000,106325000,,196504000,-74800000,-168962000
2417,1061768,201506,ALON USA PARTNERS LP,02052T109,13226,629188,ALDW,FALSE,Q2,2015,10-Q,625064000,69851000,59426000,0.95,0.95,0,807757000,295059000,294893000,149884000,,134398000,-9790000,-81049000
2418,1061768,201409,ALON USA PARTNERS LP,02052T109,5830,329188,ALDW,FALSE,Q3,2014,10-Q,838882000,89623000,76993000,1.23,1.23,0,842435000,309975000,299179000,115295000,,139374000,-63081000,-114581000
2419,1061768,201509,ALON USA PARTNERS LP,02052T109,8466,363188,ALDW,FALSE,Q3,2015,10-Q,551813000,65766000,53776000,0.86,0.86,0,798887000,285128000,284220000,135278000,,219232000,-15322000,-174957000
2420,1061768,201403,AVEO PHARMACEUTICALS INC,53588109,5725,3829350,AVEO,FALSE,Q1,2014,10-Q,15289000,-5892000,-6450000,-0.12,-0.12,0,127805000,105577000,32644000,46335000,64266000,-19816000,17820000,-2495000
2421,1061768,201406,AVEO PHARMACEUTICALS INC,53588109,7008,3829350,AVEO,FALSE,Q2,2014,10-Q,1846000,-17465000,-17959000,-0.35,-0.35,0,104247000,85424000,32997000,43362000,46958000,-35220000,34078000,-6322000
2422,1061768,201312,AVEO PHARMACEUTICALS INC,53588109,7008,3829350,AVEO,FALSE,FY,2013,10-K,1293000,-103904000,-107029000,-2.1,-2.1,0,146346000,128919000,31408000,50826000,69938000,-84402000,12070000,46998000
2423,1061768,201409,AVEO PHARMACEUTICALS INC,53588109,4251,3829350,AVEO,FALSE,Q3,2014,10-Q,873000,-14099000,-14436000,-0.28,-0.28,0,86233000,71503000,38881000,59980000,34270000,-43223000,51359000,1018000
